line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

308  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
309  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
310  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
311  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
312  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
313  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
314  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
315  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
316  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
317  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
318  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
319  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
320  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
321  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
322  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
323  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
324  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
325  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
326  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
327  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
328  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
329  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
330  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
331  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
332  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
333  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
334  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
335  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
336  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
337  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
338  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
339  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
340  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
341  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
342  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
343  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
344  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
345  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
346  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
347  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
348  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
